Country,City,Longitude,Latitude,count
US,Madison Heights,-83.11,42.53,1
US,Troy,-83.11,42.53,2
US,Roseville,-82.92,42.53,1
US,Leominster,-71.71,42.53,1
US,Brighton,-83.8,42.54,1
US,Brighton,-83.79,42.54,2
US,West Bloomfield,-83.36,42.54,1
US,Troy,-83.19,42.54,1
US,Royal Oak,-83.18,42.54,1
US,Lanesboro,-73.18,42.54,1
US,Leominster,-71.74,42.54,1
US,Peabody,-70.94,42.54,1
US,Bloomfield Township,-83.29,42.55,1
US,Bloomfield Hills,-83.26,42.55,1
US,Birmingham,-83.21,42.55,2
US,Troy,-83.17,42.55,1
US,Clinton Pointe,-82.9,42.55,1
US,Littleton,-71.48,42.55,1
US,Peabody,-70.95,42.55,1
US,Danvers,-70.94,42.55,1
US,Kenosha,-87.89,42.56,1
US,Troy,-83.18,42.56,3
US,TROY,-83.18,42.56,1
US,Troy,-83.17,42.56,1
US,Troy,-83.11,42.56,1
US,Sterling Heights,-83.09,42.56,1
US,Sterling Heights,-83.08,42.56,1
US,Sterling Heights,-83.03,42.56,2
US,Wilmington,-71.18,42.56,1
US,Beverly,-70.89,42.56,1
US,Twin Falls,-114.46,42.57,1
US,Kenosha,-87.95,42.57,1
US,Pleasant Prairie,-87.93,42.57,1
US,Kenosha,-87.86,42.57,1
US,Westford,-71.42,42.57,1
US,Orchard Lake,-83.36,42.58,1
US,Bloomfield,-83.28,42.58,1
US,Athol,-72.19,42.58,1
US,Billerica,-71.29,42.58,1
US,Wilmington,-71.16,42.58,1
US,Twin Falls,-114.46,42.59,1
US,Lake Geneva,-88.43,42.59,1
US,Milford,-83.6,42.59,2
US,North Reading,-71.12,42.59,1
US,Beverly,-70.88,42.59,1
US,Twin Falls,-114.45,42.6,1
US,Lake Geneva,-88.41,42.6,1
US,Commerce Township,-83.44,42.6,1
US,Bloomfield Township,-83.29,42.6,1
US,Bloomfield Hills,-83.26,42.6,1
US,Troy,-83.17,42.6,1
US,Glenmont,-73.79,42.6,1
US,east greenbush,-73.71,42.6,1
US,Bloomfield Township,-83.3,42.61,1
US,Kenosha,-87.82,42.62,1
US,Troy,-83.13,42.62,1
US,Troy,-83.09,42.62,1
US,Sterling Heights,-82.99,42.62,3
US,Chelmsford,-71.36,42.62,1
US,Lowell,-71.32,42.62,1
US,Delavan,-88.61,42.63,1
US,Howell,-83.76,42.63,1
US,Rochester,-83.13,42.63,1
US,Shelby Township,-83,42.63,1
US,Shelby Township,-82.98,42.63,1
US,Clinton Township,-82.95,42.63,2
US,Macomb,-82.91,42.63,1
US,Macomb Township,-82.91,42.63,1
US,Clinton Township,-82.86,42.63,1
US,Rochester Hills,-83.13,42.64,2
US,Macomb,-82.9,42.64,1
US,Slingerlands,-73.86,42.64,1
US,Lowell,-71.33,42.64,1
BG,Sofia,23.43,42.64,1
US,White Lake,-83.53,42.65,1
US,White Lake,-83.5,42.65,1
US,Albany,-73.78,42.65,1
US,Albany,-73.75,42.65,1
US,Rensselaer,-73.7,42.65,1
US,Lowell,-71.33,42.65,1
US,Lansing,-84.54,42.66,1
US,Waterford,-83.39,42.66,1
US,Albany,-73.79,42.66,1
US,Andover,-71.14,42.66,1
BG,Sofia,23.32,42.66,1
JP,Tomakomai,141.64,42.66,1
US,Utica,-83.01,42.67,1
US,Shelby Township,-82.98,42.67,1
US,Chesterfield Township,-82.83,42.67,1
US,North Andover,-71.12,42.67,1
US,Okemos,-84.43,42.68,1
US,Rochester Hills,-83.19,42.68,1
US,Chesterfield Township,-82.83,42.68,1
US,Albany,-73.84,42.68,1
US,Albany,-73.83,42.68,1
US,Williamston,-84.28,42.69,1
US,SHELBY TOWNSHIP,-83.06,42.69,1
US,Albany,-73.85,42.69,1
US,ALBANY,-73.85,42.69,1
BG,Sofia,23.32,42.69,1
US,Racine,-87.85,42.7,1
US,Auburn Hills,-83.3,42.7,2
US,Rochester Hills,-83.14,42.7,1
US,Guilderland,-73.89,42.7,1
US,Nashua,-71.44,42.7,2
BG,Sofia,23.32,42.7,1
US,Orion Township,-83.31,42.71,1
US,Auburn Hills,-83.29,42.71,1
US,Shelby Township,-83.03,42.71,1
US,Albany,-73.82,42.71,2
US,Loudonville,-73.78,42.71,1
US,Nashua,-71.44,42.71,1
US,Janesville,-89,42.72,1
US,Janesville,-88.98,42.72,1
US,Racine,-87.85,42.72,1
US,Okemos,-84.42,42.72,1
US,Clarkston,-83.42,42.72,1
US,East Lansing,-84.49,42.73,1
US,East Lansing,-84.48,42.73,2
US,East Lansing,-84.47,42.73,1
US,Clarkston,-83.38,42.73,1
US,Oakland,-83.2,42.73,1
US,Albany,-73.8,42.73,1
US,Latham,-73.76,42.73,1
US,Lansing,-84.65,42.74,1
US,Albany,-73.81,42.74,1
US,Troy,-73.68,42.74,1
US,Methuen,-71.16,42.74,2
US,Latham,-73.76,42.75,2
US,Holland,-86.12,42.76,1
US,East Lansing,-84.5,42.76,1
US,Latham,-73.77,42.76,1
US,Salem,-71.22,42.76,1
US,Latham,-73.82,42.77,1
US,Nashua,-71.5,42.77,1
US,Salem,-71.23,42.77,1
US,SALEM,-71.22,42.77,1
US,Holland,-86.08,42.78,1
US,Lake Orion,-83.24,42.78,1
US,Schenectady,-73.91,42.78,1
US,Caledonia,-85.51,42.79,1
US,Fenton,-83.74,42.79,2
US,Blasdell,-78.81,42.79,1
US,Orchard Park,-78.78,42.79,1
US,Haverhill,-71.12,42.79,1
JP,Chitose,141.68,42.79,1
US,Holland,-86.11,42.8,1
US,Geneseo,-77.82,42.8,1
US,Nashua,-71.54,42.8,1
US,Byron Center,-85.67,42.81,1
US,Fenton,-83.71,42.81,1
US,Haverhill,-71.1,42.81,1
US,Newburyport,-70.87,42.81,1
US,Casper,-106.37,42.82,1
US,Holland,-86.09,42.82,1
US,Niskayuna,-73.89,42.82,1
US,Merrimack,-71.51,42.82,1
US,Holland,-86.14,42.83,1
US,Holland,-86.09,42.83,2
US,Zeeland,-86.02,42.83,1
US,Lander,-108.75,42.84,1
US,Casper,-106.27,42.85,1
US,Casper,-106.26,42.85,1
US,Kentwood,-85.63,42.85,1
US,Caledonia,-85.62,42.85,2
US,Pattersonville,-74.13,42.85,1
US,Pocatello,-112.44,42.86,1
US,Casper,-106.33,42.86,1
US,Wyoming,-85.72,42.86,1
US,Wyoming,-85.68,42.86,1
US,Clifton Park,-73.78,42.86,2
US,Clifton Park,-73.77,42.86,1
US,Londonderry,-71.35,42.86,1
US,Oak Creek,-87.94,42.87,1
US,Depew,-78.7,42.87,1
US,Glenville,-73.93,42.87,1
US,Scotia,-73.93,42.87,1
US,Oak Creek,-87.92,42.88,1
US,Oak Creek,-87.91,42.88,1
US,Grandville,-85.76,42.88,1
US,Grandville,-85.75,42.88,1
US,Grandville,-85.74,42.88,1
US,Grand Rapids,-85.53,42.88,1
US,Depew,-78.7,42.88,1
US,Canandaigua,-77.26,42.88,1
US,Seabrook,-70.87,42.88,1
US,Pocatello,-112.45,42.89,2
US,Yankton,-97.4,42.89,1
US,Oak Creek,-87.91,42.89,1
US,Hudsonville,-85.85,42.89,1
US,Grandville,-85.75,42.89,1
US,Buffalo,-78.88,42.89,1
US,Buffalo,-78.87,42.89,1
JP,Obihiro,143.2,42.89,1
US,Oak Creek,-87.92,42.9,1
US,Bennington,-73.21,42.9,1
US,Pocatello,-112.47,42.91,1
US,Franklin,-88.04,42.91,1
US,Jenison,-85.79,42.91,1
US,Grand Rapids,-85.58,42.91,1
US,Grand Rapids,-85.54,42.91,2
US,Grand Rapids,-85.51,42.91,2
US,Marysville,-82.5,42.91,1
US,Cheektowaga,-78.77,42.91,2
US,Cheektowaga,-78.76,42.91,1
CN,延吉市,129.51,42.91,1
US,Muskego,-88.11,42.92,1
US,Grand Rapids,-85.59,42.92,2
US,Grand Rapids,-85.53,42.92,1
US,Grand Rapids,-85.51,42.92,1
US,Buffalo,-78.88,42.92,1
US,BUFFALO,-78.76,42.92,1
JP,Obihiro,143.14,42.92,1
US,Franklin,-87.95,42.93,1
US,Grand Rapids,-85.61,42.93,1
US,Grand Blanc,-83.63,42.93,1
CA,London,-81.22,42.93,2
US,Cheektowaga,-78.73,42.93,1
US,Keene,-72.31,42.93,1
US,Keene,-72.29,42.93,1
US,Manchester,-71.45,42.93,1
US,MANCHESTER,-71.45,42.93,1
US,Hales Corners,-88.05,42.94,1
CA,London,-81.28,42.94,1
CA,London,-81.23,42.94,1
US,Bedford,-71.47,42.94,1
US,Greendale,-88.01,42.95,1
US,Greendale,-88,42.95,1
US,Milwaukee,-87.91,42.95,1
US,Milwaukee,-87.9,42.95,1
US,East Grand Rapids,-85.61,42.95,1
US,Grand Rapids,-85.61,42.95,1
US,Lancaster,-78.7,42.95,1
US,New Berlin,-88.11,42.96,1
US,Greenfield,-88.01,42.96,1
US,Milwaukee,-87.92,42.96,1
US,Allendale,-85.89,42.96,1
US,Grand Rapids,-85.68,42.96,1
CA,London,-81.33,42.96,1
CA,London,-81.23,42.96,1
US,Buffalo,-78.87,42.96,1
US,Williamsville,-78.75,42.96,1
US,Amsterdam,-74.19,42.96,1
US,Bedford,-71.48,42.96,1
US,Manchester,-71.44,42.96,1
US,Manchester,-71.43,42.96,1
JP,Sapporo,141.31,42.96,1
US,Allendale,-85.94,42.97,1
US,Grand Rapids,-85.78,42.97,1
US,Grand Rapids,-85.74,42.97,1
US,Grand Rapids,-85.67,42.97,3
CA,London,-81.32,42.97,1
US,Clifton Springs,-77.17,42.97,1
US,Malta,-73.79,42.97,1
JP,Kitahiroshima,141.47,42.97,1
US,New Berlin,-88.11,42.98,1
US,Milwaukee,-87.95,42.98,1
US,Milwaukee,-87.91,42.98,1
CA,Sarnia,-82.36,42.98,1
CA,London,-81.25,42.98,1
CA,London,-81.24,42.98,1
US,Amherst,-78.73,42.98,1
US,Waukesha,-88.26,42.99,1
US,WAUKESHA,-88.22,42.99,1
US,West Allis,-88.05,42.99,1
US,Milwaukee,-87.95,42.99,1
US,Milwaukee,-87.91,42.99,1
US,Milwaukee,-87.88,42.99,1
US,Flint,-83.74,42.99,1
CA,London,-81.26,42.99,1
CA,London,-81.25,42.99,1
US,Amherst,-78.82,42.99,1
US,Williamsville,-78.7,42.99,1
US,Milwaukee,-88.04,43,1
US,Grand Rapids,-85.59,43,3
CA,London,-81.28,43,1
CA,London,-81.18,43,1
US,Amherst,-78.82,43,2
US,Amherst,-78.79,43,1
JP,Sapporo,141.46,43,1
US,West Allis,-88.05,43.01,1
CA,London,-81.34,43.01,1
CA,London,-81.26,43.01,1
CA,London,-81.21,43.01,1
US,Batavia,-78.21,43.01,1
US,Fitchburg,-89.48,43.02,1
US,Fitchburg,-89.43,43.02,1
US,Waukesha,-88.24,43.02,1
US,Brookfield,-88.11,43.02,1
US,West Milwaukee,-87.97,43.02,2
US,Grand Rapids,-85.69,43.02,1
US,Walker,-85.69,43.02,1
US,Flint,-83.64,43.02,1
CA,London,-81.31,43.02,1
JP,Sapporo,141.45,43.02,1
US,Madison,-89.52,43.03,1
US,Brookfield,-88.18,43.03,1
US,Waukesha,-88.18,43.03,1
US,Brookfield,-88.11,43.03,1
US,Wauwatosa,-88.05,43.03,1
US,Milwaukee,-87.91,43.03,1
US,Fort Gratiot,-82.46,43.03,2
CA,London,-81.28,43.03,2
CA,London,-81.26,43.03,1
US,East Amherst,-78.7,43.03,1
US,Victor,-77.44,43.03,2
US,Fayetteville,-76.02,43.03,1
US,Epping,-71.07,43.03,1
US,Brookfield,-88.14,43.04,1
US,Brookfield,-88.1,43.04,1
US,Brookfield,-88.07,43.04,2
US,Milwaukee,-87.93,43.04,1
US,Milwaukee,-87.92,43.04,1
US,Milwaukee,-87.91,43.04,2
US,Grand Haven,-86.22,43.04,1
US,Grand Haven,-86.2,43.04,1
US,Davison,-83.54,43.04,1
US,Lapeer,-83.32,43.04,1
US,VICTOR,-77.45,43.04,1
US,Syracuse,-76.14,43.04,1
US,Syracuse,-76.13,43.04,1
JP,Sapporo,141.39,43.04,1
US,Madison,-89.47,43.05,1
US,Monona,-89.32,43.05,1
US,Delafield,-88.38,43.05,1
US,Delafield,-88.37,43.05,1
US,Wauwatosa,-88.01,43.05,1
US,Milwaukee,-87.91,43.05,1
US,Milwaukee,-87.89,43.05,1
US,Syracuse,-76.24,43.05,1
US,Syracuse,-76.16,43.05,1
US,Syracuse,-76.1,43.05,1
US,Little falls,-74.85,43.05,1
US,Greenland,-70.82,43.05,1
JP,Sapporo,141.32,43.05,1
JP,Sapporo,141.33,43.05,1
US,Madison,-89.52,43.06,1
US,Madison,-89.5,43.06,1
US,WAUWATOSA,-88.05,43.06,1
US,Milwaukee,-88.04,43.06,1
US,Grand Rapids,-85.58,43.06,1
JP,Sapporo,141.31,43.06,1
JP,Sapporo,141.33,43.06,1
JP,Sapporo,141.35,43.06,4
US,Madison,-89.45,43.07,1
US,Madison,-89.4,43.07,1
US,Madison,-89.38,43.07,1
US,Oconomowoc,-88.47,43.07,1
US,Wauwatosa,-88.05,43.07,3
US,Milwaukee,-87.88,43.07,1
US,Grand Haven,-86.22,43.07,1
CA,Niagara Falls,-79.13,43.07,1
US,Fairport,-77.44,43.07,1
US,Syracuse,-76.17,43.07,1
US,SYRACUSE,-76.17,43.07,1
US,Saratoga,-73.79,43.07,1
JP,Sapporo,141.33,43.07,1
JP,Sapporo,141.35,43.07,4
JP,Sapporo,141.37,43.07,1
US,Madison,-89.45,43.08,1
US,Madison,-89.39,43.08,1
US,Pewaukee,-88.23,43.08,1
CA,Niagara Falls,-79.08,43.08,5
US,Rochester,-77.63,43.08,1
US,Saratoga Springs,-73.79,43.08,1
US,Portsmouth,-70.76,43.08,1
JP,Sapporo,141.29,43.08,1
JP,Sapporo,141.3,43.08,1
JP,Sapporo,141.38,43.08,1
JP,Sapporo,141.4,43.08,1
US,Middleton,-89.53,43.09,1
US,Wauwatosa,-88.07,43.09,2
US,Milwaukee,-87.98,43.09,1
US,Milwaukee,-87.89,43.09,1
US,Shorewood,-87.89,43.09,1
CA,Niagara Falls,-79.08,43.09,3
CA,Niagara Falls,-79.07,43.09,2
US,Niagara Falls,-79.06,43.09,1
US,Niagara Falls,-78.99,43.09,1
US,Henrietta,-77.63,43.09,1
US,Henrietta,-77.61,43.09,1
US,Pittsford,-77.51,43.09,1
US,Portsmouth,-70.79,43.09,1
US,Middleton,-89.49,43.1,1
US,Pewaukee,-88.16,43.1,1
US,Niagara Falls,-78.98,43.1,1
US,Canastota,-75.84,43.1,1
US,Saratoga Springs,-73.75,43.1,1
US,Saratoga Springs,-73.74,43.1,1
JP,Sapporo,141.28,43.1,1
US,Rockford,-85.55,43.11,1
CA,Niagara Falls,-79.12,43.11,1
US,Rochester,-77.75,43.11,1
US,Rochester,-77.55,43.11,1
US,Kittery,-70.73,43.11,1
US,Madison,-89.31,43.12,1
US,Glendale,-87.91,43.12,1
US,Whitefish Bay,-87.91,43.12,1
US,Rockford,-85.6,43.12,1
US,Rochester,-77.62,43.12,1
US,westmoreland,-75.4,43.12,1
US,Madison,-89.31,43.13,1
CA,Woodstock,-80.75,43.13,1
CA,Brantford,-80.29,43.13,1
US,Rochester,-77.69,43.13,1
US,Rochester,-77.63,43.13,1
US,Brighton,-77.56,43.13,1
US,Penfield,-77.48,43.13,1
US,Fairport,-77.44,43.13,1
US,Sussex,-88.24,43.14,1
CA,St. Catharines,-79.22,43.14,1
US,Rochester,-77.59,43.14,1
US,Liverpool,-76.23,43.14,1
US,Spencer,-95.15,43.15,1
US,Mason City,-93.26,43.15,1
US,Mason City,-93.25,43.15,1
US,Mason City,-93.24,43.15,1
US,Milwaukee,-88,43.15,1
US,Muskegon,-86.2,43.15,1
CA,St. Catharines,-79.27,43.15,1
US,Muskegon,-86.21,43.16,1
CA,Niagara on the Lake,-79.17,43.16,1
US,Cicero,-76.12,43.16,1
US,Sun Prairie,-89.27,43.17,2
US,Menomonee Falls,-88.11,43.17,1
CA,St. Catharines,-79.27,43.17,1
US,Manchester,-73.05,43.17,1
US,Fox Point,-87.91,43.18,1
CA,St. Catharines,-79.25,43.18,1
CA,St. Catharines,-79.24,43.18,1
US,Germantown,-88.13,43.19,1
US,Menomonee Falls,-88.13,43.19,1
CA,St. Catharines,-79.23,43.19,1
US,Greece,-77.7,43.19,1
US,Clay,-76.23,43.19,1
CA,Ancaster,-80.02,43.2,1
CA,Stoney Creek,-79.81,43.2,1
CA,Grimsby,-79.6,43.2,1
US,Irondequoit,-77.58,43.2,1
US,Rochester,-77.58,43.2,1
KZ,Almaty,76.89,43.2,1
CA,Hamilton,-79.89,43.21,1
US,Greece,-77.67,43.21,1
US,Webster,-77.46,43.21,1
US,Webster,-77.45,43.21,1
US,Germantown,-88.11,43.22,1
US,Mequon,-87.92,43.22,1
CA,Ancaster,-79.98,43.22,1
CA,Stoney Creek,-79.73,43.22,1
US,Concord,-71.49,43.22,1
US,Dover,-70.89,43.22,1
KZ,Almaty,76.93,43.22,1
US,Roseburg,-123.37,43.23,2
US,Roseburg,-123.35,43.23,1
CA,Ancaster,-79.95,43.23,1
US,Somersworth,-70.88,43.23,1
KZ,Almaty,76.96,43.23,1
CA,Hamilton,-79.88,43.24,1
KZ,Almaty,76.91,43.24,2
US,Birch Run,-83.78,43.25,1
CA,Ancaster,-79.95,43.25,1
CA,Hamilton,-79.92,43.26,2
CA,Hamilton,-79.89,43.26,1
CA,Hamilton,-79.87,43.26,1
CA,Niagara on the Lake,-79.07,43.26,1
ES,Bilbao,-2.93,43.26,1
KZ,Mega Park,76.93,43.26,1
CA,Dundas,-79.96,43.27,1
US,Cedarburg,-87.99,43.29,1
FR,Marseille,5.38,43.29,1
FR,Marseille,5.48,43.29,2
ES,Loiu,-2.91,43.3,1
FR,MARSEILLE,5.37,43.3,1
FR,Marseille,5.36,43.31,1
US,Grafton,-87.93,43.32,1
CA,Waterdown,-79.91,43.32,1
ES,San Sebastian,-1.98,43.32,1
CA,Burlington,-79.82,43.33,3
CA,Burlington,-79.8,43.33,1
US,Queensbury,-73.68,43.33,1
US,Queensbury,-73.67,43.33,1
US,Grafton,-87.93,43.34,1
CA,Burlington,-79.83,43.34,1
CA,Burlington,-79.79,43.35,2
ES,A Coruna,-8.43,43.35,1
ES,A CORUNA,-8.41,43.35,1
US,Coos Bay,-124.21,43.36,1
CA,Cambridge,-80.32,43.36,1
FR,marseille,5.35,43.36,1
CA,Cambridge,-80.32,43.37,1
CA,Burlington,-79.76,43.37,1
CA,Burlington,-79.75,43.37,1
US,Alma,-84.67,43.38,1
CA,Burlington,-79.82,43.39,2
CA,Burlington,-79.79,43.39,1
US,kennebunk,-70.54,43.39,1
US,Kennebunk,-70.54,43.39,1
US,West Bend,-88.18,43.4,1
CA,Cambridge,-80.33,43.4,1
CA,Burlington,-79.75,43.4,1
US,North Bend,-124.24,43.41,1
CA,Kitchener,-80.5,43.41,1
CA,Kitchener,-80.39,43.41,1
CA,Burlington,-79.81,43.41,1
US,Spirit Lake,-95.11,43.42,1
CA,Kitchener,-80.51,43.42,1
CA,Kitchener,-80.45,43.42,1
CA,Kitchener,-80.44,43.42,1
FR,Marignane,5.21,43.42,1
FR,Marignane,5.22,43.42,1
CA,Kitchener,-80.55,43.43,1
CA,Oakville,-79.77,43.43,1
CA,Oakville,-79.68,43.44,1
CA,Waterloo,-80.57,43.45,1
CA,Oakville,-79.76,43.45,2
CA,Oakville,-79.7,43.45,1
CA,Oakville,-79.67,43.45,1
CA,Waterloo,-80.52,43.46,1
CA,Oakville,-79.68,43.46,1
CA,Oakville,-79.67,43.46,1
US,Tilton,-71.56,43.46,1
US,Jackson,-110.79,43.47,1
CA,Waterloo,-80.57,43.47,1
CA,Waterloo,-80.54,43.47,2
US,Biddeford,-70.51,43.47,1
US,Idaho Falls,-112.02,43.48,2
US,Jackson,-110.76,43.48,1
US,Jackson Hole,-110.75,43.48,1
US,Saginaw,-83.97,43.48,1
CA,Waterloo,-80.53,43.48,2
CA,Oakville,-79.7,43.48,1
US,Kuna,-116.41,43.49,1
CA,Waterloo,-80.53,43.49,1
CA,Oakville,-79.72,43.49,2
US,Idaho Falls,-112.05,43.5,1
US,Sioux Falls,-96.75,43.5,1
CA,Waterloo,-80.53,43.5,1
CA,Guelph,-80.19,43.5,1
CA,Oakville,-79.71,43.5,1
US,Idaho Falls,-112.02,43.51,1
US,Sioux Falls,-96.77,43.51,3
US,SIOUX FALLS,-96.77,43.51,1
US,Saginaw,-83.96,43.51,1
CA,Milton,-79.84,43.51,1
CA,Mississauga,-79.63,43.51,1
US,Saco,-70.43,43.51,1
US,Sioux Falls,-96.73,43.52,1
CA,Guelph,-80.24,43.52,1
CA,Guelph,-80.23,43.52,1
CA,Milton,-79.9,43.52,1
CA,Mississauga,-79.69,43.52,2
US,Hailey,-114.32,43.53,1
US,Sioux Falls,-96.79,43.53,1
US,Sioux Falls,-96.67,43.53,1
CA,Guelph,-80.23,43.53,2
CA,Guelph,-80.22,43.53,1
CA,Milton,-79.87,43.53,1
CA,Mississauga,-79.69,43.53,1
CA,Mississauga,-79.65,43.53,1
US,Boise,-116.15,43.54,1
US,Sioux Falls,-96.73,43.54,1
US,Sioux Falls,-96.65,43.54,1
CA,Guelph,-80.24,43.54,1
CA,Milton,-79.87,43.54,2
CA,Milton,-79.86,43.54,1
CA,Mississauga,-79.68,43.54,1
US,Boise,-116.31,43.55,1
US,Sioux Falls,-96.69,43.55,1
CA,Mississauga,-79.71,43.55,1
CA,Mississauga,-79.66,43.55,1
CA,Port Credit,-79.59,43.55,1
FR,Cannes,7.02,43.55,1
US,Nampa,-116.57,43.56,1
CA,Mississauga,-79.73,43.56,1
US,Boise,-116.19,43.57,1
CA,Mississauga,-79.6,43.57,1
US,Boise,-116.17,43.58,1
US,Lake Delton,-89.78,43.58,1
US,Mount Pleasant,-84.77,43.58,1
CA,Mississauga,-79.71,43.58,1
US,Boise,-116.32,43.59,1
US,Boise,-116.29,43.59,1
US,Boise,-116.25,43.59,1
US,Boise,-116.22,43.59,1
US,Mount Pleasant,-84.78,43.59,1
CA,Mississauga,-79.67,43.59,1
CA,Mississauga,-79.65,43.59,2
CA,Mississauga,-79.64,43.59,4
CA,Mississauga,-79.58,43.59,1
CA,Toronto,-79.53,43.59,1
US,Scarborough,-70.33,43.59,1
FR,Mougins,7,43.59,1
US,Nampa,-116.6,43.6,1
US,Nampa,-116.54,43.6,1
US,Nampa,-116.51,43.6,1
US,Meridian,-116.39,43.6,1
US,Meridian,-116.35,43.6,1
US,Boise,-116.28,43.6,1
US,Boise,-116.25,43.6,1
US,Boise,-116.21,43.6,1
US,Boise,-116.2,43.6,1
US,Boise,-116.19,43.6,1
CA,Mississauga,-79.79,43.6,1
CA,Mississauga,-79.78,43.6,1
CA,toronto,-79.52,43.6,1
RU,Sochi,39.73,43.6,1
US,Boise,-116.28,43.61,2
US,Mount Pleasant,-84.74,43.61,1
CA,Mississauga,-79.75,43.61,2
CA,Mississauga,-79.65,43.61,1
CA,Mississauga,-79.58,43.61,1
CA,Etobicoke,-79.56,43.61,1
CA,Toronto,-79.56,43.61,2
FR,Toulouse,1.45,43.61,1
FR,Montpellier,3.89,43.61,1
US,Meridian,-116.43,43.62,1
US,Meridian,-116.37,43.62,1
US,Meridian,-116.36,43.62,1
US,Boise,-116.27,43.62,1
US,Boise,-116.21,43.62,2
US,Wisconsin Dells,-89.79,43.62,1
US,Bay City,-83.89,43.62,1
CA,Toronto,-79.53,43.62,1
CA,Toronto,-79.51,43.62,1
CA,Etobicoke,-79.48,43.62,1
US,Boise,-116.32,43.63,1
CA,George Town,-79.88,43.63,1
CA,Mississauga,-79.68,43.63,1
CA,Mississauga,-79.63,43.63,1
CA,Toronto,-79.49,43.63,1
US,South Portland,-70.35,43.63,2
US,Portland,-70.34,43.63,1
US,South Portland,-70.34,43.63,1
US,South Portland,-70.33,43.63,1
US,Boise,-116.24,43.64,1
CA,Mississauga,-79.62,43.64,1
CA,Mississauga,-79.61,43.64,1
CA,Mississauga,-79.6,43.64,1
CA,Toronto,-79.54,43.64,2
CA,Toronto,-79.43,43.64,1
CA,Toronto,-79.42,43.64,3
CA,Toronto,-79.41,43.64,1
CA,Toronto,-79.4,43.64,2
CA,Toronto,-79.39,43.64,5
CA,Toronto,-79.38,43.64,5
CA,Toronto,-79.37,43.64,1
US,Boise,-116.35,43.65,2
US,Garden City,-116.28,43.65,1
CA,Mississauga,-79.61,43.65,1
CA,Toronto,-79.52,43.65,1
CA,Etobicoke,-79.51,43.65,1
CA,Toronto,-79.51,43.65,1
CA,Toronto,-79.48,43.65,1
CA,Toronto,-79.47,43.65,1
CA,Toronto,-79.45,43.65,1
CA,Toronto,-79.43,43.65,1
CA,Toronto,-79.4,43.65,2
CA,Toronto,-79.39,43.65,10
CA,Toronto,-79.38,43.65,26
CA,Toronto,-79.37,43.65,4
CA,TORONTO,-79.37,43.65,1
US,Portland,-70.31,43.65,1
US,Portland,-70.26,43.65,1
US,Meridian,-116.41,43.66,1
US,Boise,-116.35,43.66,1
US,Midland,-84.25,43.66,1
CA,Brampton,-79.77,43.66,1
CA,Brampton,-79.73,43.66,1
CA,Toronto,-79.44,43.66,1
CA,Toronto,-79.41,43.66,1
CA,Toronto,-79.4,43.66,3
CA,Toronto,-79.39,43.66,8
CA,Toronto,-79.38,43.66,8
CA,Toronto,-79.37,43.66,1
CA,Toronto,-79.34,43.66,1
CA,Toronto,-79.33,43.66,1
US,Portland,-70.25,43.66,2
FR,Saint Laurent Du Var,7.2,43.66,1
CA,Toronto,-79.47,43.67,2
CA,Toronto,-79.42,43.67,1
CA,Toronto,-79.41,43.67,1
CA,Toronto,-79.4,43.67,1
CA,Toronto,-79.39,43.67,9
CA,Toronto,-79.38,43.67,4
CA,Toronto,-79.31,43.67,1
CA,Toronto,-79.3,43.67,1
CA,Toronto,-79.29,43.67,1
FR,Nice,7.21,43.67,1
US,Big Rapids,-85.48,43.68,1
CA,Brampton,-79.84,43.68,1
CA,Brampton,-79.81,43.68,1
CA,Brampton,-79.72,43.68,1
CA,Mississauga,-79.62,43.68,2
CA,Mississauga,-79.61,43.68,3
CA,Toronto,-79.45,43.68,1
CA,Toronto,-79.43,43.68,1
CA,Toronto,-79.42,43.68,1
CA,Toronto,-79.39,43.68,1
CA,Toronto,-79.36,43.68,1
CA,Toronto,-79.35,43.68,1
CA,Toronto,-79.34,43.68,1
CA,Toronto,-79.33,43.68,1
CA,Toronto,-79.3,43.68,1
CA,Toronto,-79.28,43.68,1
US,Portland,-70.29,43.68,1
US,Eagle,-116.35,43.69,1
US,Eagle,-116.33,43.69,1
US,Ketchum,-114.36,43.69,1
US,Big Rapids,-85.48,43.69,1
CA,Brampton,-79.76,43.69,1
CA,Brampton,-79.75,43.69,1
CA,Mississauga,-79.62,43.69,2
CA,Toronto,-79.58,43.69,1
CA,Toronto,-79.41,43.69,1
CA,Toronto,-79.4,43.69,2
CA,Toronto,-79.39,43.69,2
CA,Toronto,-79.29,43.69,1
FR,Fenouillet,1.4,43.69,1
CA,Mississauga,-79.64,43.7,1
CA,Toronto,-79.53,43.7,1
CA,Toronto,-79.46,43.7,1
CA,Toronto,-79.43,43.7,1
CA,Toronto,-79.41,43.7,1
CA,Toronto,-79.4,43.7,1
CA,Toronto,-79.33,43.7,1
US,Hanover,-72.29,43.7,1
US,Portland,-70.29,43.7,1
FR,nice,7.27,43.7,1
US,Sheboygan,-87.76,43.71,1
CA,Brampton,-79.78,43.71,1
CA,Brampton,-79.73,43.71,1
CA,Toronto,-79.4,43.71,5
CA,Toronto,-79.39,43.71,1
CA,Toronto,-79.37,43.71,1
CA,Toronto,-79.36,43.71,3
US,Sheboygan,-87.75,43.72,1
CA,Brampton,-79.72,43.72,1
CA,Toronto,-79.46,43.72,1
